normexam.p;schgend.mixed;schgend.boys;schgend.girls;schavg.p;vr.bottom.25.;vr.mid.50.;vr.top.25.;standLRT.p;sex.F;sex.M;type.Mxd;type.Sngl
346;1.3747412;0;0;1;0.6376562;0;0;1;-0.124804;1;0;0;1
347;1.3101422;0;0;1;0.6376562;0;0;1;2.0241342;1;0;0;1
348;0.5443412;0;0;1;0.6376562;0;0;1;0.2884532;1;0;0;1
349;1.5792202;0;0;1;0.6376562;0;0;1;1.3629222;1;0;0;1
350;-0.699505;0;0;1;0.6376562;0;0;1;0.0404992;1;0;0;1
351;1.2405332;0;0;1;0.6376562;0;0;1;1.6935282;1;0;0;1
352;1.1758492;0;0;1;0.6376562;0;0;1;0.5364082;1;0;0;1
353;0.4026692;0;0;1;0.6376562;0;0;1;0.2058022;1;0;0;1
354;1.7348992;0;0;1;0.6376562;0;0;1;1.1976192;1;0;0;1
355;-0.939378;0;0;1;0.6376562;0;0;1;0.2884532;1;0;0;1
356;0.4026692;0;0;1;0.6376562;0;0;1;0.3711052;1;0;0;1
357;1.3101422;0;0;1;0.6376562;0;0;1;0.6190592;1;0;0;1
358;0.0043222;0;0;1;0.6376562;0;0;1;-0.042152;1;0;0;1
359;1.1094382;0;0;1;0.6376562;0;0;1;-0.290107;1;0;0;1
360;0.8965662;0;0;1;0.6376562;0;0;1;0.0404992;1;0;0;1
361;-0.492781;0;0;1;0.6376562;0;0;1;-0.207455;1;0;0;1
362;0.4781942;0;0;1;0.6376562;0;0;1;-0.620713;1;0;0;1
363;0.8219882;0;0;1;0.6376562;0;0;1;0.8670142;1;0;0;1
364;0.6787592;0;0;1;0.6376562;0;0;1;0.1231502;1;0;0;1
365;1.8138272;0;0;1;0.6376562;0;0;1;1.0323172;1;0;0;1
366;1.5061852;0;0;1;0.6376562;0;0;1;1.1149682;1;0;0;1
367;0.9675862;0;0;1;0.6376562;0;0;1;0.1231502;1;0;0;1
368;0.3280722;0;0;1;0.6376562;0;0;1;-0.372758;1;0;0;1
369;-0.419801;0;0;1;0.6376562;0;0;1;0.4537562;1;0;0;1
370;0.3280722;0;0;1;0.6376562;0;0;1;-0.124804;1;0;0;1
371;0.3280722;0;0;1;0.6376562;0;0;1;1.6108772;1;0;0;1
372;-0.623051;0;0;1;0.6376562;0;0;1;0.5364082;1;0;0;1
373;1.9771072;0;0;1;0.6376562;0;0;1;1.1149682;1;0;0;1
374;1.3101422;0;0;1;0.6376562;0;0;1;0.2884532;1;0;0;1
375;-2.108644;0;0;1;-0.029003;0;1;0;0.2884532;1;0;0;1
376;-0.419801;0;0;1;-0.029003;0;1;0;-2.356393;1;0;0;1
377;0.4781942;0;0;1;-0.029003;0;1;0;-0.703364;1;0;0;1
378;0.2613242;0;0;1;-0.029003;0;1;0;-0.372758;1;0;0;1
379;-1.335315;0;0;1;-0.029003;0;1;0;-1.116621;1;0;0;1
380;0.7472282;0;0;1;-0.029003;0;1;0;0.2058022;1;0;0;1
381;-0.419801;0;0;1;-0.029003;0;1;0;0.1231502;1;0;0;1
382;0.0043222;0;0;1;-0.029003;0;1;0;-0.45541;1;0;0;1
383;0.4781942;0;0;1;-0.029003;0;1;0;0.0404992;1;0;0;1
384;1.5792202;0;0;1;-0.029003;0;1;0;1.0323172;1;0;0;1
385;1.6618062;0;0;1;-0.029003;0;1;0;-1.03397;1;0;0;1
386;0.8965662;0;0;1;-0.029003;0;1;0;-0.124804;1;0;0;1
387;0.9675862;0;0;1;-0.029003;0;1;0;0.0404992;1;0;0;1
388;1.3747412;0;0;1;-0.029003;0;1;0;0.9496652;1;0;0;1
389;0.8219882;0;0;1;-0.029003;0;1;0;-0.207455;1;0;0;1
390;0.3280722;0;0;1;-0.029003;0;1;0;-0.372758;1;0;0;1
391;1.2405332;0;0;1;-0.029003;0;1;0;0.4537562;1;0;0;1
392;0.0043222;0;0;1;-0.029003;0;1;0;0.5364082;1;0;0;1
393;-0.492781;0;0;1;-0.029003;0;1;0;-0.538061;1;0;0;1
394;0.8965662;0;0;1;-0.029003;0;1;0;-0.207455;1;0;0;1
395;0.5443412;0;0;1;-0.029003;0;1;0;-0.290107;1;0;0;1
396;-0.265159;0;0;1;-0.029003;0;1;0;-0.042152;1;0;0;1
397;0.1941492;0;0;1;-0.029003;0;1;0;-0.538061;1;0;0;1
398;1.9771072;0;0;1;-0.029003;0;1;0;1.6935282;1;0;0;1
399;1.3101422;0;0;1;-0.029003;0;1;0;-0.124804;1;0;0;1
400;1.7348992;0;0;1;-0.029003;0;1;0;-0.290107;1;0;0;1
401;0.4781942;0;0;1;-0.029003;0;1;0;-0.703364;1;0;0;1
402;1.1094382;0;0;1;-0.029003;0;1;0;-0.207455;1;0;0;1
403;1.2405332;0;0;1;-0.029003;0;1;0;2.4373912;1;0;0;1
404;0.6787592;0;0;1;-0.029003;0;1;0;1.8588312;1;0;0;1
405;-0.85267;0;0;1;-0.029003;0;1;0;-0.868667;1;0;0;1
406;0.6107292;0;0;1;-0.029003;0;1;0;-0.703364;1;0;0;1
407;-0.555112;0;0;1;-0.029003;0;1;0;-0.042152;1;0;0;1
408;1.4395322;0;0;1;-0.029003;0;1;0;1.9414832;1;0;0;1
409;0.1941492;0;0;1;-0.029003;0;1;0;-0.538061;1;0;0;1
410;0.7472282;0;0;1;-0.029003;0;1;0;-0.207455;1;0;0;1
411;0.8219882;0;0;1;-0.029003;0;1;0;2.2720892;1;0;0;1
412;1.2405332;0;0;1;-0.029003;0;1;0;0.0404992;1;0;0;1
413;0.3280722;0;0;1;-0.029003;0;1;0;0.1231502;1;0;0;1
414;0.8219882;0;0;1;-0.029003;0;1;0;-0.124804;1;0;0;1
415;1.1758492;0;0;1;-0.029003;0;1;0;1.3629222;1;0;0;1
416;0.0735362;0;0;1;-0.029003;0;1;0;-0.45541;1;0;0;1
417;0.8219882;0;0;1;-0.029003;0;1;0;-0.45541;1;0;0;1
418;-0.623051;0;0;1;-0.029003;0;1;0;-0.372758;1;0;0;1
419;1.1758492;0;0;1;-0.029003;0;1;0;-1.281924;1;0;0;1
420;-0.623051;0;0;1;-0.029003;0;1;0;-0.290107;1;0;0;1
421;-0.197611;0;0;1;-0.029003;0;1;0;-0.786016;1;0;0;1
422;0.4781942;0;0;1;-0.029003;0;1;0;-0.207455;1;0;0;1
423;-0.129085;0;0;1;-0.029003;0;1;0;-0.124804;1;0;0;1
424;0.1340672;0;0;1;-0.029003;0;1;0;0.0404992;1;0;0;1
425;0.5443412;0;0;1;-0.029003;0;1;0;0.1231502;1;0;0;1
426;0.4781942;0;0;1;-0.029003;0;1;0;0.6190592;1;0;0;1
427;0.1941492;0;0;1;-0.029003;0;1;0;0.0404992;1;0;0;1
428;1.6618062;0;0;1;-0.029003;0;1;0;-1.695182;1;0;0;1
429;-1.335315;0;0;1;-0.029003;0;1;0;-0.868667;1;0;0;1
430;0.9675862;0;0;1;-0.029003;0;1;0;-0.45541;1;0;0;1
431;0.2613242;0;0;1;-0.029003;0;1;0;0.2884532;1;0;0;1
432;1.1094382;0;0;1;-0.029003;0;1;0;0.7843622;1;0;0;1
433;0.3280722;0;0;1;-0.029003;0;1;0;-0.124804;1;0;0;1
434;0.2613242;0;0;1;-0.029003;0;1;0;-0.951318;1;0;0;1
435;-0.623051;0;0;1;-0.029003;0;1;0;1.1976192;1;0;0;1
436;-1.029067;0;0;1;-0.029003;0;1;0;1.0323172;1;0;0;1
437;0.9675862;0;0;1;-0.029003;0;1;0;1.3629222;1;0;0;1
438;1.0396082;0;0;1;-0.029003;0;1;0;0.6190592;1;0;0;1
439;0.4781942;0;0;1;-0.029003;0;1;0;-0.620713;1;0;0;1
440;0.3280722;0;0;1;-0.029003;0;1;0;-0.786016;1;0;0;1
441;-0.85267;0;0;1;-0.029003;0;1;0;-1.943136;1;0;0;1
442;1.1094382;0;0;1;-0.029003;0;1;0;-0.207455;1;0;0;1
443;-0.062088;0;0;1;-0.029003;0;1;0;-0.45541;1;0;0;1
444;0.8219882;0;0;1;-0.029003;0;1;0;0.2058022;1;0;0;1
445;0.3280722;0;0;1;-0.029003;0;1;0;1.3629222;1;0;0;1
446;-0.419801;0;0;1;-0.029003;0;1;0;-0.786016;1;0;0;1
447;-0.197611;0;0;1;-0.029003;0;1;0;2.0241342;1;0;0;1
448;-0.197611;0;0;1;-0.029003;0;1;0;-0.951318;1;0;0;1
449;-0.939378;0;0;1;-0.029003;0;1;0;0.2884532;1;0;0;1
450;0.9675862;0;0;1;-0.029003;0;1;0;0.3711052;1;0;0;1
451;0.1941492;0;0;1;-0.029003;0;1;0;-0.207455;1;0;0;1
452;-0.338842;0;0;1;-0.029003;0;1;0;-0.703364;1;0;0;1
453;0.3280722;0;0;1;-0.029003;0;1;0;-0.703364;1;0;0;1
454;1.5061852;0;0;1;-0.029003;0;1;0;-0.290107;1;0;0;1
455;0.1941492;0;0;1;-0.029003;0;1;0;0.4537562;1;0;0;1
456;0.0735362;0;0;1;-0.029003;0;1;0;0.2884532;1;0;0;1
457;0.6787592;0;0;1;-0.029003;0;1;0;0.5364082;1;0;0;1
458;1.0396082;0;0;1;-0.029003;0;1;0;-0.372758;1;0;0;1
459;1.5061852;0;0;1;-0.029003;0;1;0;-0.042152;1;0;0;1
460;0.4781942;0;0;1;-0.029003;0;1;0;0.2058022;1;0;0;1
461;-0.776109;0;0;1;-0.029003;0;1;0;-1.03397;1;0;0;1
462;0.3280722;0;0;1;-0.029003;0;1;0;-0.45541;1;0;0;1
463;-0.419801;0;0;1;-0.040532;0;1;0;-0.703364;1;0;0;1
464;0.1340672;0;0;1;-0.040532;0;1;0;1.6108772;1;0;0;1
465;1.3747412;0;0;1;-0.040532;0;1;0;0.9496652;1;0;0;1
466;0.9675862;0;0;1;-0.040532;0;1;0;2.5200432;1;0;0;1
467;-1.029067;0;0;1;-0.040532;0;1;0;-0.290107;1;0;0;1
468;-1.118624;0;0;1;-0.040532;0;1;0;-2.273742;1;0;0;1
469;1.9003352;0;0;1;-0.040532;0;1;0;0.9496652;1;0;0;1
470;0.7472282;0;0;1;-0.040532;0;1;0;1.1976192;1;0;0;1
471;-1.62373;0;0;1;-0.040532;0;1;0;-1.116621;1;0;0;1
472;-1.118624;0;0;1;-0.040532;0;1;0;-0.786016;1;0;0;1
473;2.3136012;0;0;1;-0.040532;0;1;0;1.6108772;1;0;0;1
474;0.7472282;0;0;1;-0.040532;0;1;0;0.0404992;1;0;0;1
475;1.0396082;0;0;1;-0.040532;0;1;0;1.2802712;1;0;0;1
476;-0.85267;0;0;1;-0.040532;0;1;0;0.1231502;1;0;0;1
477;0.0735362;0;0;1;-0.040532;0;1;0;-2.19109;1;0;0;1
478;0.8219882;0;0;1;-0.040532;0;1;0;0.6190592;1;0;0;1
479;-0.555112;0;0;1;-0.040532;0;1;0;-0.951318;1;0;0;1
480;-0.129085;0;0;1;-0.040532;0;1;0;-2.19109;1;0;0;1
481;-0.338842;0;0;1;-0.040532;0;1;0;-1.364576;1;0;0;1
482;-1.335315;0;0;1;-0.040532;0;1;0;-0.042152;1;0;0;1
483;0.7472282;0;0;1;-0.040532;0;1;0;-0.372758;1;0;0;1
484;0.0043222;0;0;1;-0.040532;0;1;0;-1.199273;1;0;0;1
485;-0.129085;0;0;1;-0.040532;0;1;0;1.9414832;1;0;0;1
486;0.0735362;0;0;1;-0.040532;0;1;0;0.9496652;1;0;0;1
487;0.6787592;0;0;1;-0.040532;0;1;0;0.8670142;1;0;0;1
488;0.8219882;0;0;1;-0.040532;0;1;0;-0.620713;1;0;0;1
489;1.1094382;0;0;1;-0.040532;0;1;0;0.2884532;1;0;0;1
490;0.1941492;0;0;1;-0.040532;0;1;0;0.5364082;1;0;0;1
491;-1.438662;0;0;1;-0.040532;0;1;0;-0.45541;1;0;0;1
492;-0.85267;0;0;1;-0.040532;0;1;0;-0.45541;1;0;0;1
493;-0.699505;0;0;1;-0.040532;0;1;0;-0.620713;1;0;0;1
494;-0.85267;0;0;1;-0.040532;0;1;0;-1.03397;1;0;0;1
495;-0.939378;0;0;1;-0.040532;0;1;0;-0.538061;1;0;0;1
496;-0.265159;0;0;1;-0.040532;0;1;0;0.2058022;1;0;0;1
497;0.7472282;0;0;1;-0.040532;0;1;0;-0.042152;1;0;0;1
498;0.3280722;0;0;1;-0.040532;0;1;0;1.0323172;1;0;0;1
499;0.2613242;0;0;1;-0.040532;0;1;0;-0.45541;1;0;0;1
500;-0.419801;0;0;1;-0.040532;0;1;0;0.2884532;1;0;0;1
501;0.5443412;0;0;1;-0.040532;0;1;0;0.0404992;1;0;0;1
502;-0.129085;0;0;1;-0.040532;0;1;0;-0.703364;1;0;0;1
503;0.9675862;0;0;1;-0.040532;0;1;0;0.9496652;1;0;0;1
504;0.0043222;0;0;1;-0.040532;0;1;0;0.7843622;1;0;0;1
505;1.9003352;0;0;1;-0.040532;0;1;0;0.7843622;1;0;0;1
506;-0.265159;0;0;1;-0.040532;0;1;0;-0.703364;1;0;0;1
507;-1.029067;0;0;1;-0.040532;0;1;0;-1.364576;1;0;0;1
508;-1.62373;0;0;1;-0.040532;0;1;0;-1.199273;1;0;0;1
509;0.9675862;0;0;1;-0.040532;0;1;0;0.6190592;1;0;0;1
510;-0.129085;0;0;1;-0.040532;0;1;0;-1.447227;1;0;0;1
511;-0.197611;0;0;1;-0.040532;0;1;0;-0.703364;1;0;0;1
512;0.6107292;0;0;1;-0.040532;0;1;0;-0.042152;1;0;0;1
513;-1.836687;0;0;1;-0.040532;0;1;0;-0.786016;1;0;0;1
514;-0.419801;0;0;1;-0.040532;0;1;0;2.8506492;1;0;0;1
515;-1.029067;0;0;1;-0.040532;0;1;0;-0.620713;1;0;0;1
516;0.5443412;0;0;1;-0.040532;0;1;0;-0.703364;1;0;0;1
517;1.8138272;0;0;1;-0.040532;0;1;0;0.9496652;1;0;0;1
518;0.0043222;0;0;1;-0.040532;0;1;0;0.2884532;1;0;0;1
519;-1.335315;0;0;1;-0.040532;0;1;0;0.6190592;1;0;0;1
520;0.1941492;0;0;1;-0.040532;0;1;0;0.1231502;1;0;0;1
521;-0.776109;0;0;1;-0.040532;0;1;0;-1.281924;1;0;0;1
522;-0.062088;0;0;1;-0.040532;0;1;0;0.2058022;1;0;0;1
523;1.4395322;0;0;1;-0.040532;0;1;0;0.1231502;1;0;0;1
524;0.3280722;0;0;1;-0.040532;0;1;0;-0.372758;1;0;0;1
525;0.1941492;0;0;1;-0.040532;0;1;0;-0.372758;1;0;0;1
526;1.8138272;0;0;1;-0.040532;0;1;0;-0.207455;1;0;0;1
527;2.5323522;0;0;1;-0.040532;0;1;0;2.8506492;1;0;0;1
528;0.3280722;0;0;1;-0.040532;0;1;0;-0.290107;1;0;0;1
529;-0.419801;0;0;1;-0.040532;0;1;0;-0.620713;1;0;0;1
530;-1.962075;0;0;1;-0.040532;0;1;0;0.8670142;1;0;0;1
531;-1.836687;0;0;1;-0.040532;0;1;0;-1.943136;1;0;0;1
532;2.3136012;0;0;1;-0.040532;0;1;0;3.0159522;1;0;0;1
533;-0.776109;0;0;1;-0.040532;0;1;0;-0.868667;1;0;0;1
534;0.4026692;0;0;1;-0.040532;0;1;0;0.2884532;1;0;0;1
535;-0.197611;0;0;1;-0.040532;0;1;0;-0.45541;1;0;0;1
536;-0.129085;0;0;1;-0.040532;0;1;0;-0.207455;1;0;0;1
537;-2.108644;0;0;1;-0.040532;0;1;0;0.3711052;1;0;0;1
538;0.1340672;0;0;1;-0.040532;0;1;0;0.1231502;1;0;0;1
539;1.7348992;0;0;1;-0.040532;0;1;0;2.0241342;1;0;0;1
540;0.0735362;0;0;1;-0.040532;0;1;0;-0.042152;1;0;0;1
541;-0.555112;0;0;1;-0.040532;0;1;0;-0.207455;1;0;0;1
542;0.1941492;0;0;1;-0.040532;0;1;0;0.1231502;1;0;0;1
543;-0.555112;0;0;1;-0.040532;0;1;0;-0.538061;1;0;0;1
544;-1.438662;0;0;1;-0.040532;0;1;0;-2.025787;1;0;0;1
545;-0.492781;0;0;1;-0.040532;0;1;0;1.2802712;1;0;0;1
546;-0.492781;0;0;1;-0.040532;0;1;0;-0.290107;1;0;0;1
547;1.6618062;0;0;1;-0.040532;0;1;0;1.2802712;1;0;0;1
548;-0.555112;0;0;1;-0.040532;0;1;0;-0.538061;1;0;0;1
549;-1.438662;0;0;1;-0.040532;0;1;0;-2.19109;1;0;0;1
550;-0.623051;0;0;1;-0.040532;0;1;0;-1.03397;1;0;0;1
551;-0.939378;0;0;1;-0.040532;0;1;0;1.0323172;1;0;0;1
552;-0.338842;0;0;1;-0.040532;0;1;0;0.0404992;1;0;0;1
553;1.2405332;0;0;1;-0.040532;0;1;0;0.5364082;1;0;0;1
554;0.6107292;0;0;1;-0.040532;0;1;0;0.6190592;1;0;0;1
555;-0.062088;0;0;1;-0.040532;0;1;0;-0.538061;1;0;0;1
556;-2.291731;0;0;1;-0.040532;0;1;0;-2.439045;1;0;0;1
557;0.0735362;0;0;1;-0.040532;0;1;0;-0.620713;1;0;0;1
558;-0.492781;0;0;1;-0.040532;0;1;0;0.0404992;1;0;0;1
559;-0.699505;0;0;1;-0.040532;0;1;0;-0.45541;1;0;0;1
560;-1.836687;0;0;1;-0.040532;0;1;0;-0.868667;1;0;0;1
561;-1.335315;0;0;1;-0.040532;0;1;0;-0.786016;1;0;0;1
562;0.3280722;0;0;1;-0.040532;0;1;0;0.2058022;1;0;0;1
563;0.2613242;0;0;1;-0.040532;0;1;0;0.2058022;1;0;0;1
564;1.3101422;0;0;1;-0.040532;0;1;0;0.7843622;1;0;0;1
565;-1.526653;1;0;0;-0.494304;1;0;0;0.2058022;0;1;1;0
566;-1.118624;1;0;0;-0.494304;1;0;0;0.2058022;0;1;1;0
567;-1.335315;1;0;0;-0.494304;1;0;0;-2.934953;0;1;1;0
568;1.5792202;1;0;0;-0.494304;1;0;0;-0.703364;0;1;1;0
569;-0.492781;1;0;0;-0.494304;1;0;0;-1.61253;0;1;1;0
570;-0.555112;1;0;0;-0.494304;1;0;0;-0.703364;0;1;1;0
571;-0.699505;1;0;0;-0.494304;1;0;0;-2.19109;1;0;1;0
572;0.4026692;1;0;0;-0.494304;1;0;0;0.6190592;0;1;1;0
573;-0.939378;1;0;0;-0.494304;1;0;0;-1.61253;1;0;1;0
574;-0.623051;1;0;0;-0.494304;1;0;0;-1.777833;0;1;1;0
575;0.8965662;1;0;0;-0.494304;1;0;0;1.0323172;0;1;1;0
576;0.0735362;1;0;0;-0.494304;1;0;0;0.2058022;0;1;1;0
577;0.7472282;1;0;0;-0.494304;1;0;0;0.6190592;1;0;1;0
578;-0.062088;1;0;0;-0.494304;1;0;0;-0.703364;0;1;1;0
579;-0.623051;1;0;0;-0.494304;1;0;0;-0.786016;1;0;1;0
580;-0.699505;1;0;0;-0.494304;1;0;0;0.5364082;0;1;1;0
581;-1.029067;1;0;0;-0.494304;1;0;0;-0.290107;0;1;1;0
582;-0.555112;1;0;0;-0.494304;1;0;0;0.9496652;1;0;1;0
583;-0.265159;1;0;0;-0.494304;1;0;0;-1.777833;1;0;1;0
584;-1.335315;1;0;0;-0.494304;1;0;0;-1.364576;0;1;1;0
585;0.4781942;1;0;0;-0.494304;1;0;0;0.1231502;1;0;1;0
586;-0.265159;1;0;0;-0.494304;1;0;0;-0.124804;0;1;1;0
587;0.5443412;1;0;0;-0.494304;1;0;0;-0.042152;1;0;1;0
588;-1.62373;1;0;0;-0.494304;1;0;0;-2.686999;0;1;1;0
589;-2.108644;1;0;0;-0.494304;1;0;0;-2.934953;0;1;1;0
590;-0.129085;1;0;0;-0.494304;1;0;0;0.3711052;0;1;1;0
591;0.0735362;1;0;0;-0.494304;1;0;0;0.8670142;0;1;1;0
592;0.0735362;1;0;0;-0.494304;1;0;0;0.8670142;0;1;1;0
593;-1.335315;1;0;0;-0.494304;1;0;0;-0.620713;1;0;1;0
594;-1.118624;1;0;0;-0.494304;1;0;0;-0.620713;1;0;1;0
595;-1.526653;1;0;0;-0.494304;1;0;0;-0.45541;0;1;1;0
596;0.4781942;1;0;0;-0.494304;1;0;0;1.1976192;1;0;1;0
597;-0.197611;1;0;0;-0.494304;1;0;0;-0.786016;1;0;1;0
598;0.0043222;1;0;0;-0.494304;1;0;0;0.1231502;1;0;1;0
599;0.4026692;1;0;0;0.1892722;0;1;0;1.1149682;0;1;1;0
600;-0.338842;1;0;0;0.1892722;0;1;0;-0.538061;0;1;1;0
601;0.2613242;1;0;0;0.1892722;0;1;0;-1.447227;1;0;1;0
602;-0.419801;1;0;0;0.1892722;0;1;0;-0.372758;0;1;1;0
603;0.1340672;1;0;0;0.1892722;0;1;0;0.7017112;0;1;1;0
604;-0.338842;1;0;0;0.1892722;0;1;0;-0.372758;0;1;1;0
605;1.5792202;1;0;0;0.1892722;0;1;0;0.2884532;0;1;1;0
606;0.0735362;1;0;0;0.1892722;0;1;0;-0.207455;1;0;1;0
607;0.1340672;1;0;0;0.1892722;0;1;0;0.2884532;1;0;1;0
608;0.0043222;1;0;0;0.1892722;0;1;0;-0.042152;0;1;1;0
609;0.0043222;1;0;0;0.1892722;0;1;0;0.5364082;0;1;1;0
610;-0.623051;1;0;0;0.1892722;0;1;0;1.0323172;0;1;1;0
611;-0.062088;1;0;0;0.1892722;0;1;0;0.7017112;1;0;1;0
612;-0.419801;1;0;0;0.1892722;0;1;0;1.1149682;0;1;1;0
613;0.1340672;1;0;0;0.1892722;0;1;0;-0.042152;0;1;1;0
614;0.0043222;1;0;0;0.1892722;0;1;0;0.0404992;0;1;1;0
615;-0.419801;1;0;0;0.1892722;0;1;0;0.2058022;0;1;1;0
616;-0.939378;1;0;0;0.1892722;0;1;0;0.1231502;0;1;1;0
617;-0.129085;1;0;0;0.1892722;0;1;0;0.0404992;1;0;1;0
618;-0.265159;1;0;0;0.1892722;0;1;0;0.1231502;0;1;1;0
619;-0.338842;1;0;0;0.1892722;0;1;0;0.6190592;1;0;1;0
620;-0.939378;1;0;0;0.1892722;0;1;0;-0.45541;1;0;1;0
621;0.4026692;1;0;0;0.1892722;0;1;0;0.5364082;0;1;1;0
622;-0.623051;1;0;0;0.1892722;0;1;0;1.0323172;1;0;1;0
623;-0.623051;1;0;0;0.1892722;0;1;0;-0.207455;1;0;1;0
624;-1.118624;1;0;0;0.1892722;0;1;0;0.6190592;0;1;1;0
625;-0.338842;1;0;0;0.1892722;0;1;0;-0.786016;0;1;1;0
626;-0.265159;1;0;0;0.1892722;0;1;0;0.5364082;0;1;1;0
627;-0.776109;1;0;0;0.1892722;0;1;0;0.0404992;1;0;1;0
628;0.0043222;1;0;0;0.1892722;0;1;0;1.8588312;0;1;1;0
629;-1.62373;1;0;0;0.1892722;0;1;0;0.5364082;0;1;1;0
630;-1.029067;1;0;0;0.1892722;0;1;0;-0.868667;1;0;1;0
631;0.2613242;1;0;0;0.1892722;0;1;0;-0.290107;1;0;1;0
632;0.0735362;1;0;0;0.1892722;0;1;0;0.1231502;1;0;1;0
633;-1.029067;1;0;0;0.1892722;0;1;0;-1.116621;0;1;1;0
634;1.5792202;1;0;0;0.1892722;0;1;0;2.0241342;1;0;1;0
635;-0.492781;1;0;0;0.1892722;0;1;0;0.0404992;1;0;1;0
636;-1.526653;1;0;0;0.1892722;0;1;0;-0.703364;0;1;1;0
637;0.2613242;1;0;0;0.1892722;0;1;0;0.9496652;1;0;1;0
638;-0.492781;1;0;0;0.1892722;0;1;0;-0.042152;0;1;1;0
639;-1.219486;1;0;0;0.1892722;0;1;0;-0.042152;0;1;1;0
640;-0.129085;1;0;0;0.1892722;0;1;0;1.6108772;0;1;1;0
641;-0.265159;1;0;0;0.1892722;0;1;0;0.8670142;0;1;1;0
642;0.6787592;1;0;0;0.1892722;0;1;0;1.3629222;1;0;1;0
643;-1.526653;1;0;0;0.1892722;0;1;0;0.4537562;0;1;1;0
644;-0.699505;1;0;0;0.1892722;0;1;0;-0.45541;0;1;1;0
645;-0.062088;1;0;0;0.1892722;0;1;0;-0.290107;1;0;1;0
646;-0.939378;1;0;0;0.1892722;0;1;0;-0.951318;0;1;1;0
647;0.0735362;1;0;0;0.1892722;0;1;0;-0.786016;0;1;1;0
648;0.4781942;1;0;0;0.1892722;0;1;0;-0.042152;1;0;1;0
649;0.3280722;0;1;0;0.6350562;0;0;1;0.4537562;0;1;0;1
650;0.0043222;0;1;0;0.6350562;0;0;1;-0.620713;0;1;0;1
651;0.5443412;0;1;0;0.6350562;0;0;1;1.1976192;0;1;0;1
652;0.8965662;0;1;0;0.6350562;0;0;1;-0.45541;0;1;0;1
653;1.0396082;0;1;0;0.6350562;0;0;1;-0.372758;0;1;0;1
654;1.6618062;0;1;0;0.6350562;0;0;1;0.2884532;0;1;0;1
655;0.8219882;0;1;0;0.6350562;0;0;1;1.6935282;0;1;0;1
656;2.0397092;0;1;0;0.6350562;0;0;1;1.9414832;0;1;0;1
657;0.4026692;0;1;0;0.6350562;0;0;1;0.6190592;0;1;0;1
658;1.9003352;0;1;0;0.6350562;0;0;1;0.7017112;0;1;0;1
659;1.3101422;0;1;0;0.6350562;0;0;1;1.3629222;0;1;0;1
660;0.0043222;0;1;0;0.6350562;0;0;1;0.1231502;0;1;0;1
661;-1.62373;0;1;0;0.6350562;0;0;1;-1.364576;0;1;0;1
662;0.0735362;0;1;0;0.6350562;0;0;1;1.1149682;0;1;0;1
663;0.0043222;0;1;0;0.6350562;0;0;1;1.9414832;0;1;0;1
664;0.0735362;0;1;0;0.6350562;0;0;1;-0.124804;0;1;0;1
665;2.2031212;0;1;0;0.6350562;0;0;1;1.2802712;0;1;0;1
666;-0.623051;0;1;0;0.6350562;0;0;1;0.0404992;0;1;0;1
667;2.2031212;0;1;0;0.6350562;0;0;1;2.4373912;0;1;0;1
668;0.3280722;0;1;0;0.6350562;0;0;1;0.0404992;0;1;0;1
669;0.6787592;0;1;0;0.6350562;0;0;1;0.1231502;0;1;0;1
670;0.4781942;0;1;0;0.6350562;0;0;1;-0.538061;0;1;0;1
671;1.9003352;0;1;0;0.6350562;0;0;1;0.5364082;0;1;0;1
672;0.5443412;0;1;0;0.6350562;0;0;1;0.6190592;0;1;0;1
673;0.3280722;0;1;0;0.6350562;0;0;1;0.2058022;0;1;0;1
674;0.0043222;0;1;0;0.6350562;0;0;1;0.3711052;0;1;0;1
675;0.1340672;0;1;0;0.6350562;0;0;1;0.5364082;0;1;0;1
676;-1.029067;0;1;0;0.6350562;0;0;1;0.6190592;0;1;0;1
677;1.7348992;0;1;0;0.6350562;0;0;1;1.4455742;0;1;0;1
678;0.1941492;0;1;0;0.6350562;0;0;1;-1.116621;0;1;0;1
679;0.4781942;0;1;0;0.6350562;0;0;1;-0.538061;0;1;0;1
680;0.1941492;0;1;0;0.6350562;0;0;1;1.2802712;0;1;0;1
681;-2.108644;0;1;0;0.6350562;0;0;1;-0.538061;0;1;0;1
682;-0.85267;0;1;0;0.6350562;0;0;1;-0.290107;0;1;0;1
683;1.5061852;0;1;0;0.6350562;0;0;1;2.2720892;0;1;0;1
684;0.1340672;0;1;0;0.6350562;0;0;1;2.8506492;0;1;0;1
685;1.1758492;0;1;0;0.6350562;0;0;1;0.0404992;0;1;0;1
686;0.2613242;0;1;0;0.6350562;0;0;1;-0.951318;0;1;0;1
687;0.8219882;0;1;0;0.6350562;0;0;1;-0.951318;0;1;0;1
688;0.9675862;0;1;0;0.6350562;0;0;1;0.2884532;0;1;0;1
689;0.1941492;0;1;0;0.6350562;0;0;1;0.7843622;0;1;0;1
690;1.3747412;0;1;0;0.6350562;0;0;1;1.1149682;0;1;0;1
691;0.6787592;0;1;0;0.6350562;0;0;1;1.1149682;0;1;0;1
692;1.9003352;0;1;0;0.6350562;0;0;1;2.0241342;0;1;0;1
